65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
65.0	1.52587890625e-05
64.0	1.52587890625e-05
64.0	1.52587890625e-05
64.0	1.52587890625e-05
71.0	1.52587890625e-05
71.0	1.52587890625e-05
71.0	1.52587890625e-05
70.0	1.52587890625e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
70.0	3.0517578125e-05
94.0	1.52587890625e-05
